"src_ssid","dest_ssid","ctl","pid","src_port","dst_port","type","daughter_atmp","daughter_btmp","threev_pltmp","rf_amptmp","nx_tmp","px_tmp","ny_tmp","py_tmp","nz_tmp","pz_tmp","atmelpwrcurr","atmelpwrbusv","threev_pwrcurr","threev_pwrbusv","threev_plpwrcurr","threev_plpwrbusv","fivev_plpwrcurr","fivev_plpwrbusv","daughter_apwrcurr","daughter_apwrbusv","daughter_bpwrcurr","daughter_bpwrbusv","nx_intpwrcurr","nx_intpwrbusv","nx_extpwrcurr","nx_extpwrbusv","px_intpwrcurr","px_intpwrbusv","px_extpwrcurr","px_extpwrbusv","ny_intpwrcurr","ny_intpwrbusv","ny_extpwrcurr","ny_extpwrbusv","py_intpwrcurr","py_intpwrbusv","py_extpwrcurr","py_extpwrbusv","nz_extpwrcurr","nz_extpwrbusv","usercputime","syscputime","idlecputime","processes","memfree","buffers","cached","datafree","nanderasures","beaconcnt","time","boottime","long_dur_counter","adcs_mode","flags","q0_act","q1_act","q2_act","q3_act","x_rate","y_rate","z_rate","gyro_px","gyro_py","gyro_iz","gyro_pz","gyro_ix","gyro_iy","sol_nxx","sol_nxy","sol_nyx","sol_nyy","sol_nzx","sol_nzy","sol_pxx","sol_pxy","sol_pyx","sol_pyy","mag_nxx","mag_nxy","mag_nxz","mag_pxz","mag_pxx","mag_pxy","mag_nyz","mag_pyz","mag_pyx","mag_pyy","wheel_rpm","cam0_status","cam0_temp","cam0_last_contact","cam0_pics_remaining","cam0_retry_fails","cam1_status","cam1_temp","cam1_last_contact","cam1_pics_remaining","cam1_retry_fails","torqx_pwrcurr","torqx_pwrbusv","torqy_pwrcurr","torqy_pwrbusv","torqz_pwrcurr","torqz_pwrbusv","motor_pwrcurr","motor_pwrbusv","pic_panel_flags","motor_cnt","motor_limit","bat0_curr","bat0_volt","bat0_temp","bat0_flags","bat0_ctlflags","bat1_curr","bat1_volt","bat1_temp","bat1_flags","bat1_ctlflags","bat2_curr","bat2_volt","bat2_temp","bat2_flags","bat2_ctlflags","bat3_curr","bat3_volt","bat3_temp","bat3_flags","bat3_ctlflags","bat4_curr","bat4_volt","bat4_temp","bat4_flags","bat4_ctlflags","bat5_curr","bat5_volt","bat5_temp","bat5_flags","bat5_ctlflags","bat6_curr","bat6_volt","bat6_temp","bat6_flags","bat6_ctlflags","bat7_curr","bat7_volt","bat7_temp","bat7_flags","bat7_ctlflags","comm_rxcount","comm_txcount","comm_rxbytes","comm_txbytes"
2,1,3,204,50000,2,1,18.5,18.0,17.5,22.5,49.0,31.0,15.5,30.0,12.5,4.5,0.03662109375,4.0,0.02001953125,3.3125,0.03125,3.3125,0.6015625,4.875,0.0,0.0,0.0,0.0,1.0625,4.03125,0.046875,4.03125,0.0625,4.03125,1.296875,4.03125,0.453125,4.03125,0.03125,4.03125,0.3125,4.03125,0.203125,4.03125,0.015625,4.0,60740,292707,3213020,5578,80232,0,25132,167800,593,5097,1568110238,1568074534,139,2,23,0.7890625,0.328125,-0.046875,-0.515625,0.0,-0.0078125,-0.0078125,1.625,-0.375,-0.375,1.625,1.25,-0.75,128,145,39,110,72,37,88,139,83,123,23000,3800,9200,20400,-23000,5800,1300,12500,-16100,15900,-900,46,8.5,41,6,0,46,11.5,41,2,1,0.046875,-3.0625,0.046875,-3.0,0.046875,2.75,0.0,0.0,15,135786,135728,0.2578125,3.9375,14.0,245,2,0.2578125,3.9375,14.0,245,2,0.234375,3.9375,13.5,245,2,0.2578125,3.9375,13.5,245,2,0.28125,3.9375,11.5,245,2,0.3203125,3.9375,12.0,245,2,0.359375,3.9375,12.0,245,2,0.3515625,3.9375,12.5,245,2,0,6681,0,2811984
2,1,3,204,50000,2,1,18.5,18.0,17.5,23.0,49.0,31.0,15.5,29.5,13.0,4.5,0.02392578125,3.96875,0.02001953125,3.3125,0.03125,3.3125,0.609375,4.875,0.0,0.0,0.0,0.0,1.046875,4.03125,0.046875,4.03125,0.0625,4.03125,1.28125,4.03125,0.453125,4.03125,0.03125,4.03125,0.296875,4.03125,0.171875,4.0,0.015625,4.0,60752,292753,3213659,5578,80232,0,25132,167800,593,5098,1568110245,1568074534,139,2,23,0.7734375,0.3359375,-0.0546875,-0.5234375,0.0,-0.0078125,0.0,1.625,-0.375,1.75,1.75,1.5,-0.5,128,145,39,110,72,37,88,139,80,123,23000,3800,8800,20000,-22300,6500,1300,12500,-16100,15900,-858,46,8.5,48,6,0,46,11.5,48,2,1,0.046875,-3.0625,0.046875,-3.0625,0.0546875,3.0625,0.0,0.0,15,135786,135728,0.25,3.9375,14.0,245,2,0.25,3.9375,14.0,245,2,0.234375,3.9375,13.5,245,2,0.25,3.9375,13.5,245,2,0.2734375,3.9375,11.5,245,2,0.3125,3.9375,12.0,245,2,0.3515625,3.9375,12.5,245,2,0.3359375,3.9375,12.5,245,2,0,6684,0,2814056
2,1,3,204,50000,2,1,13.5,13.0,12.5,18.5,-0.5,-2.0,45.5,-10.5,3.5,-7.0,0.03955078125,3.96875,0.0205078125,3.3125,0.03125,3.28125,0.609375,4.875,0.0,0.0,0.0,0.0,0.46875,4.0,0.109375,4.0,0.125,4.0,0.40625,4.0,1.046875,4.03125,0.0625,4.03125,0.109375,4.0,0.1875,4.0,0.015625,4.0,69569,338456,3700346,6257,79980,0,25368,167448,682,5872,1568115663,1568074534,160,2,23,0.3984375,0.3984375,-0.5703125,0.59375,0.0,0.0,-0.0078125,0.125,0.125,-1.625,2.375,1.5,-0.5,147,115,64,142,139,115,118,120,66,80,28100,4100,10200,2200,10200,-15400,1300,12500,-16100,15900,750,46,1.0,66,6,0,46,3.5,66,2,1,0.046875,-3.0625,0.046875,-3.0625,1.9453125,-3.125,0.0,0.0,15,135786,135728,0.1953125,3.96875,17.5,245,2,0.1953125,3.96875,17.5,245,2,0.1640625,3.96875,17.0,245,2,0.15625,3.96875,17.0,245,2,0.1796875,3.96875,15.5,245,2,0.3125,3.96875,15.5,245,2,0.34375,3.9375,16.0,245,2,0.3203125,3.9375,16.5,245,2,0,7698,0,3240584
2,1,3,204,50000,2,1,13.5,13.5,12.5,18.5,-0.5,-2.0,45.0,-11.0,4.0,-7.5,0.0400390625,3.96875,0.02099609375,3.3125,0.046875,3.3125,0.609375,4.875,0.0,0.0,0.0,0.0,0.46875,4.0,0.109375,4.0,0.125,4.0,0.390625,4.0,1.046875,4.03125,0.0625,4.03125,0.125,4.0,0.1875,4.0,0.015625,4.0,69574,338516,3700979,6259,79928,0,25368,167448,682,5873,1568115670,1568074534,160,2,23,0.40625,0.3984375,-0.5625,0.59375,-0.0078125,-0.0078125,-0.0078125,-0.25,-0.25,-1.625,2.375,1.625,-0.375,147,115,64,142,139,115,118,120,66,80,28100,4100,10300,3900,13400,-17000,1300,12500,-16100,15900,577,46,1.0,73,6,0,46,3.5,73,2,1,0.046875,-3.0625,0.046875,-3.0625,1.9375,-3.125,0.0,0.0,15,135786,135728,0.1953125,3.96875,17.5,245,2,0.1875,3.96875,17.5,245,2,0.15625,3.96875,17.0,245,2,0.15625,3.96875,17.0,245,2,0.1796875,3.96875,15.5,245,2,0.328125,3.96875,15.5,245,2,0.3125,3.9375,16.0,245,2,0.3359375,3.9375,16.5,245,2,0,7699,0,3240856
2,1,3,204,50000,2,1,13.5,13.0,13.0,18.5,0.0,-1.5,45.5,-11.0,4.0,-7.0,0.02392578125,3.96875,0.02001953125,3.3125,0.046875,3.28125,0.609375,4.875,0.0,0.0,0.0,0.0,0.484375,4.0,0.109375,4.0,0.125,4.0,0.359375,4.0,1.03125,4.03125,0.0625,4.03125,0.125,4.0,0.1875,4.0,0.015625,4.0,69600,338638,3702229,6262,79952,0,25380,167432,682,5875,1568115684,1568074534,160,2,23,0.40625,0.390625,-0.5703125,0.59375,-0.0078125,0.0,0.0,-1.75,0.25,0.5,2.5,1.5,-0.5,147,118,64,142,139,118,118,120,66,80,28100,4100,11000,3000,10700,-16500,1300,12500,-16100,15900,468,46,1.0,87,6,0,46,3.5,87,2,1,0.046875,-3.0625,0.046875,-3.0625,1.9453125,-3.125,0.0,0.0,15,135786,135728,0.1484375,3.96875,17.5,245,2,0.140625,3.96875,17.5,245,2,0.125,3.96875,17.0,245,2,0.1328125,3.96875,17.0,245,2,0.1328125,3.96875,15.5,245,2,0.265625,3.96875,15.5,245,2,0.28125,3.9375,16.0,245,2,0.28125,3.9375,16.5,245,2,0,7701,0,3241400
2,1,3,204,50000,2,1,13.5,13.5,13.0,19.5,0.5,-1.5,45.5,-11.0,4.0,-7.0,0.04443359375,3.96875,0.02001953125,3.3125,0.0390625,3.28125,0.609375,4.875,0.0,0.0,0.0,0.0,0.5,4.03125,0.125,4.0,0.140625,4.0,0.34375,4.0,1.03125,4.03125,0.078125,4.03125,0.125,4.0,0.203125,4.0,0.015625,4.0,69613,338754,3703499,6265,79952,0,25388,167424,682,5877,1568115698,1568074534,160,2,23,0.40625,0.390625,-0.546875,0.609375,-0.0078125,0.0,0.0,-1.75,0.25,0.125,2.125,1.875,-0.125,147,118,61,142,142,118,118,123,66,80,28100,4100,10900,2900,12800,-17600,1300,12500,-16100,15900,507,46,1.0,101,6,0,46,3.5,101,2,1,0.046875,-3.0625,0.046875,-3.0625,1.9453125,-3.125,0.0,0.0,15,135786,135728,0.1484375,3.96875,17.5,245,2,0.1484375,3.96875,17.5,245,2,0.1328125,3.96875,17.0,245,2,0.140625,3.96875,17.0,245,2,0.1328125,3.96875,15.5,245,2,0.265625,3.96875,15.5,245,2,0.28125,3.9375,16.0,245,2,0.28125,3.9375,16.5,245,2,0,7705,0,3243744
2,1,3,204,50000,2,1,14.0,13.5,13.0,19.0,1.5,-1.0,45.5,-11.0,4.0,-7.0,0.0400390625,3.96875,0.02001953125,3.3125,0.0390625,3.28125,0.6171875,4.875,0.0,0.0,0.0,0.0,0.53125,4.03125,0.125,4.03125,0.140625,4.0,0.296875,4.0,1.015625,4.03125,0.078125,4.03125,0.140625,4.0,0.21875,4.0,0.015625,4.0,69636,338918,3705410,6266,79952,0,25388,167424,683,5880,1568115719,1568074534,160,2,23,0.40625,0.390625,-0.53125,0.625,0.0,0.0,-0.0078125,0.125,0.125,-1.875,2.125,1.125,-0.875,147,118,61,142,142,118,115,120,66,80,28100,4100,10200,3800,10500,-16700,1300,12500,-16100,15900,589,46,1.0,122,6,0,46,3.5,122,2,1,0.046875,-3.0625,1.9375,3.0,0.0546875,3.125,0.0,0.0,15,135786,135728,0.1484375,3.96875,18.0,245,2,0.1484375,3.96875,18.0,245,2,0.1328125,3.96875,17.5,245,2,0.140625,3.96875,17.5,245,2,0.1328125,3.96875,15.5,245,2,0.265625,3.96875,16.0,245,2,0.28125,3.96875,16.5,245,2,0.28125,3.9375,16.5,245,2,0,7708,0,3244560
2,1,3,204,50000,2,1,15.5,15.0,14.5,20.5,11.0,-1.5,46.5,-7.0,8.0,-7.0,0.02978515625,4.03125,0.02001953125,3.3125,0.03125,3.28125,0.609375,4.875,0.0,0.0,0.0,0.0,0.6875,4.09375,0.109375,4.09375,0.1875,4.0625,0.28125,4.0625,1.0,4.09375,0.046875,4.09375,0.421875,4.09375,0.53125,4.09375,0.015625,4.0625,69816,340369,3721960,6278,79952,0,25392,167424,686,5906,1568115901,1568074534,161,2,23,0.4765625,0.4765625,-0.3359375,0.6484375,-0.0078125,0.0,0.0,-1.75,0.25,0.125,2.125,1.625,-0.375,142,115,64,123,145,126,53,61,69,88,28100,4100,10400,4000,10100,-18700,1300,12500,-16100,15900,1548,46,1.0,124,6,0,46,4.0,124,2,1,0.046875,-3.125,1.9375,3.0,0.0546875,3.125,0.0,0.0,15,135786,135728,0.2265625,4.0,18.5,245,2,0.2265625,4.03125,18.5,245,2,0.1953125,4.0,18.0,245,2,0.21875,4.0,18.0,245,2,0.203125,4.0,16.5,245,2,0.375,4.0,16.5,245,2,0.4140625,4.0,17.0,245,2,0.3984375,4.0,17.5,245,2,0,7742,0,3258832
2,1,3,204,50000,2,1,17.5,17.5,17.0,21.5,16.0,-1.5,48.5,4.0,14.0,-5.0,0.0390625,4.15625,0.02001953125,3.3125,0.0390625,3.3125,0.609375,4.875,0.0,0.0,0.0,0.0,0.703125,4.1875,0.125,4.1875,0.375,4.1875,0.6875,4.1875,0.953125,4.21875,0.0,4.1875,0.546875,4.21875,1.25,4.21875,0.015625,4.15625,70036,341348,3730549,6305,80036,0,25308,167408,687,5920,1568115999,1568074534,161,2,23,0.4609375,0.6015625,-0.1640625,0.625,-0.0078125,-0.0078125,0.0,-0.375,-0.375,0.0,2.0,1.75,-0.25,128,91,77,96,131,110,50,61,80,112,28200,4200,10800,4400,13900,-16500,1300,12500,-16100,15900,1526,46,1.5,42,6,0,46,5.5,42,2,1,1.9375,3.0,1.9375,3.0,0.0546875,3.125,0.0,0.0,15,135786,135728,0.3515625,4.0625,19.5,245,0,0.3671875,4.09375,19.5,245,0,0.3046875,4.0625,19.0,245,0,0.359375,4.0625,19.0,245,0,0.3203125,4.0625,17.0,245,0,0.5703125,4.0625,17.5,245,0,0.6328125,4.03125,18.0,245,0,0.609375,4.03125,18.5,245,0,0,7760,0,3266240
2,1,3,204,50000,2,1,18.0,17.5,17.0,23.0,16.5,-1.0,49.0,5.0,14.5,-4.5,0.03857421875,4.15625,0.0205078125,3.3125,0.03125,3.3125,0.609375,4.875,0.0,0.0,0.0,0.0,0.703125,4.1875,0.15625,4.1875,0.40625,4.1875,0.703125,4.1875,0.9375,4.21875,0.0,4.21875,0.546875,4.21875,1.296875,4.21875,0.015625,4.1875,70041,341406,3731186,6305,80036,0,25308,167408,687,5921,1568116006,1568074534,162,2,23,0.4609375,0.6015625,-0.15625,0.6171875,0.0,-0.0078125,0.0,1.625,-0.375,0.125,2.125,0.125,0.125,126,85,80,96,128,110,53,61,80,115,28200,4200,10500,2500,13000,-17400,1300,12500,-16100,15900,1565,46,1.5,49,6,0,46,5.5,49,2,1,1.9375,3.0,1.9375,3.0,0.0546875,3.125,0.0,0.0,15,135786,135728,0.40625,4.0625,19.5,245,0,0.4140625,4.09375,19.5,245,0,0.34375,4.09375,19.0,245,0,0.390625,4.09375,19.0,245,0,0.3515625,4.0625,17.0,245,0,0.640625,4.0625,17.5,245,0,0.6953125,4.0625,18.0,245,0,0.6484375,4.03125,18.5,245,0,0,7763,0,3268312
2,1,3,204,50000,2,1,18.0,17.5,17.5,22.5,17.0,-1.0,49.0,6.0,15.5,-4.5,0.03857421875,4.15625,0.02001953125,3.3125,0.03125,3.3125,0.609375,4.875,0.0,0.0,0.0,0.0,0.703125,4.21875,0.171875,4.1875,0.4375,4.1875,0.71875,4.1875,0.921875,4.21875,0.0,4.21875,0.53125,4.21875,1.328125,4.21875,0.015625,4.1875,70048,341464,3731820,6306,80036,0,25308,167408,687,5922,1568116013,1568074534,162,2,23,0.453125,0.6171875,-0.140625,0.625,-0.0078125,0.0,0.0,-1.625,0.375,0.25,2.25,1.75,-0.25,126,85,80,96,128,107,56,61,80,115,28200,4200,10600,2600,13200,-17200,1300,12500,-16100,15900,1564,46,1.5,56,6,0,46,5.5,56,2,1,0.046875,-3.125,1.9453125,2.75,0.0546875,3.125,0.0,0.0,15,135786,135728,0.390625,4.09375,19.5,245,0,0.4296875,4.09375,19.5,245,0,0.3515625,4.09375,19.0,245,0,0.40625,4.09375,19.0,245,0,0.3515625,4.0625,17.0,245,0,0.640625,4.0625,17.5,245,0,0.7265625,4.0625,18.0,245,0,0.6796875,4.0625,18.5,245,0,0,7764,0,3268584
2,1,3,204,50000,2,1,18.5,18.0,17.5,22.5,17.0,0.0,49.0,7.0,16.0,-4.0,0.05126953125,4.15625,0.01953125,3.3125,0.0390625,3.3125,0.609375,4.875,0.0,0.0,0.0,0.0,0.703125,4.21875,0.21875,4.21875,0.453125,4.21875,0.71875,4.21875,0.921875,4.21875,0.0,4.21875,0.515625,4.21875,1.359375,4.21875,0.015625,4.1875,70052,341514,3732465,6306,80036,0,25308,167408,688,5923,1568116020,1568074534,162,2,23,0.4375,0.625,-0.1328125,0.625,0.0,0.0,-0.0078125,0.0,0.0,-0.375,1.625,1.625,-0.375,123,83,80,96,128,99,56,61,80,115,28200,4200,10500,2500,13400,-17000,1300,12500,-16100,15900,1466,46,1.5,63,6,0,46,5.5,63,2,1,0.046875,-3.125,1.9375,3.0,0.0546875,3.125,0.0,0.0,15,135786,135728,0.375,4.09375,19.5,245,0,0.390625,4.09375,19.5,245,0,0.328125,4.09375,19.0,245,0,0.3828125,4.09375,19.0,245,0,0.3359375,4.0625,17.5,245,0,0.609375,4.0625,17.5,245,0,0.671875,4.0625,18.0,245,0,0.6484375,4.0625,18.5,245,0,0,7765,0,3268856
2,1,3,204,50000,2,1,18.5,18.0,18.0,22.0,17.5,0.5,49.0,8.0,16.5,-4.0,0.0244140625,4.1875,0.02001953125,3.3125,0.0390625,3.3125,0.609375,4.875,0.0,0.0,0.0,0.0,0.71875,4.21875,0.25,4.21875,0.484375,4.21875,0.734375,4.21875,0.90625,4.21875,0.0,4.21875,0.515625,4.25,1.375,4.21875,0.015625,4.1875,70059,341569,3733103,6306,80036,0,25308,167408,688,5924,1568116027,1568074534,162,2,23,0.4375,0.625,-0.125,0.6171875,0.0,0.0,0.0,0.25,0.25,1.75,1.75,1.75,-0.25,123,80,80,96,123,99,56,61,83,118,28200,4200,10100,3700,13100,-15700,1300,12500,-16100,15900,1401,46,1.5,70,6,0,46,5.5,70,2,1,1.9375,3.0,1.9375,3.0,0.0546875,3.125,0.0,0.0,15,135786,135728,0.3828125,4.09375,19.5,245,0,0.3984375,4.09375,19.5,245,0,0.328125,4.09375,19.0,245,0,0.390625,4.09375,19.0,245,0,0.3359375,4.09375,17.5,245,0,0.6171875,4.0625,17.5,245,0,0.6796875,4.0625,18.5,245,0,0.6640625,4.0625,18.5,245,0,0,7766,0,3269128
2,1,3,204,50000,2,1,20.5,20.0,19.5,26.5,-25.5,-23.5,-30.0,-33.0,7.0,-5.5,0.02587890625,3.78125,0.02001953125,3.3125,0.0390625,3.28125,0.5234375,4.90625,0.0,0.0,0.0,0.0,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,74003,360979,3953780,6640,79924,0,25404,167248,724,6273,1568118470,1568074534,171,2,31,0.4609375,0.78125,-0.078125,0.3984375,-0.0078125,-0.0078125,-0.0078125,-0.375,-0.375,-0.375,1.625,-0.625,-0.625,56,72,64,61,42,72,69,45,72,83,29900,4300,9800,-17400,28100,-16700,1300,12500,-16100,15900,251,46,28.0,173,6,0,46,19.0,173,2,1,0.0078125,-0.625,0.046875,-3.1875,1.9453125,-3.1875,0.0,0.0,15,135786,135728,-0.1171875,3.8125,27.0,245,2,-0.1171875,3.8125,27.0,245,2,-0.1015625,3.8125,27.0,245,2,-0.125,3.8125,27.0,245,2,-0.1171875,3.84375,27.5,245,2,-0.125,3.84375,27.5,245,2,-0.140625,3.84375,27.5,245,2,-0.1328125,3.8125,28.0,245,2,0,8223,0,3461256
2,1,3,204,50000,2,1,20.5,20.0,19.5,26.5,-25.5,-24.0,-30.5,-33.0,7.0,-6.0,0.03369140625,3.75,0.0205078125,3.3125,0.0390625,3.3125,0.609375,4.875,0.0,0.0,0.0,0.0,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,74016,361093,3955051,6641,79896,0,25404,167248,725,6275,1568118484,1568074534,171,2,31,0.453125,0.7734375,-0.0703125,0.421875,-0.0078125,0.0,0.0,-1.75,0.25,1.625,1.625,1.5,-0.5,56,72,64,61,42,72,69,45,72,83,29900,4300,10800,-16400,28100,-15100,1300,12500,-16100,15900,444,46,23.0,7,6,0,46,12.5,7,2,1,0.046875,-3.125,0.046875,-3.1875,0.0546875,3.25,0.0,0.0,15,135786,135728,-0.1328125,3.8125,27.0,245,2,-0.1328125,3.8125,27.0,245,2,-0.1171875,3.8125,27.0,245,2,-0.140625,3.8125,27.0,245,2,-0.1328125,3.8125,27.5,245,2,-0.140625,3.8125,27.5,245,2,-0.15625,3.8125,27.0,245,2,-0.15625,3.8125,28.0,245,2,0,8227,0,3463600
2,1,3,204,50000,2,1,20.0,20.0,19.5,26.0,-26.0,-24.0,-30.0,-33.0,7.0,-6.5,0.04736328125,3.75,0.02001953125,3.3125,0.03125,3.3125,0.609375,4.875,0.0,0.0,0.0,0.0,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,74534,361232,3955094,6655,76936,0,25404,167248,725,6276,1568118491,1568074534,171,2,31,0.453125,0.7734375,-0.0625,0.4296875,-0.0078125,0.0,-0.0078125,-1.875,0.125,-0.25,1.75,1.625,-0.375,56,72,64,61,42,72,69,45,72,83,29900,4300,10300,-15300,27100,-16100,1300,12500,-16100,15900,466,46,23.0,14,6,0,46,12.5,14,2,1,0.046875,-3.125,0.046875,-3.125,0.0546875,3.25,0.0,0.0,15,135786,135728,-0.1328125,3.8125,27.0,245,2,-0.1328125,3.8125,27.0,245,2,-0.1171875,3.8125,27.0,245,2,-0.140625,3.8125,27.0,245,2,-0.1328125,3.8125,27.5,245,2,-0.1484375,3.8125,27.5,245,2,-0.1640625,3.8125,27.0,245,2,-0.15625,3.8125,28.0,245,2,0,8228,0,3463872
2,1,3,204,50000,2,1,20.0,19.5,19.0,26.0,-26.0,-24.0,-30.5,-33.0,7.5,-6.5,0.04150390625,3.75,0.02001953125,3.3125,0.0390625,3.3125,0.609375,4.875,0.0,0.0,0.0,0.0,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,75061,361404,3955094,6655,76040,0,25764,166528,725,6277,1568118498,1568074534,171,2,31,0.453125,0.765625,-0.0625,0.4296875,-0.0078125,0.0,-0.0078125,-1.75,0.25,-0.125,1.875,1.5,-0.5,56,72,64,61,42,72,69,45,72,83,29900,4300,10200,-13800,27700,-17100,1300,12500,-16100,15900,493,46,23.0,21,6,0,46,12.5,21,2,1,0.046875,-3.125,0.046875,-3.1875,0.0546875,3.25,0.0,0.0,15,135786,135728,-0.078125,3.8125,27.0,245,2,-0.0859375,3.8125,27.0,245,2,-0.0859375,3.8125,27.0,245,2,-0.0859375,3.8125,27.0,245,2,-0.078125,3.8125,27.5,245,2,-0.109375,3.8125,27.5,245,2,-0.1015625,3.8125,27.0,245,2,-0.09375,3.8125,28.0,245,2,0,8229,0,3464144
2,1,3,204,50000,2,1,19.5,19.5,19.0,25.5,-26.0,-24.0,-30.5,-33.0,7.0,-6.5,0.04150390625,3.75,0.0205078125,3.3125,0.0390625,3.3125,0.609375,4.875,0.0,0.0,0.0,0.0,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,75161,361525,3955572,6685,79868,0,25416,167224,727,6278,1568118505,1568074534,171,2,31,0.453125,0.7734375,-0.0546875,0.4296875,0.0,0.0078125,-0.0078125,0.625,0.625,-0.125,1.875,1.75,-0.25,56,72,64,61,42,72,69,45,72,83,29900,4300,10400,-15200,28400,-18000,1300,12500,-16100,15900,502,46,23.0,28,6,0,46,12.5,28,2,1,0.046875,-3.125,1.9375,3.0625,0.0546875,3.25,0.0,0.0,15,135786,135728,-0.078125,3.8125,27.0,245,2,-0.1015625,3.8125,27.0,245,2,-0.0625,3.8125,27.0,245,2,-0.0859375,3.8125,27.0,245,2,-0.0703125,3.8125,27.5,245,2,-0.0859375,3.8125,27.5,245,2,-0.09375,3.8125,27.0,245,2,-0.109375,3.8125,28.0,245,2,0,8230,0,3464416
2,1,3,204,50000,2,1,19.5,19.5,19.0,25.5,-26.0,-24.0,-30.5,-33.0,7.0,-7.0,0.02783203125,3.75,0.02587890625,3.3125,0.0390625,3.3125,0.609375,4.875,0.0,0.0,0.0,0.0,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,75180,361617,3956161,6685,79896,0,25416,167224,727,6279,1568118512,1568074534,171,2,31,0.453125,0.765625,-0.046875,0.4296875,0.0,-0.0078125,0.0,1.625,-0.375,1.625,1.625,-0.625,-0.625,56,72,64,61,42,72,69,45,72,83,29900,4300,11100,-12900,28500,-17900,1300,12500,-16100,15900,443,46,23.0,35,6,0,46,12.5,35,2,1,1.9375,3.0625,1.9375,3.0625,1.9453125,-3.1875,0.0,0.0,15,135786,135728,-0.1328125,3.8125,27.0,245,2,-0.1328125,3.8125,27.0,245,2,-0.1171875,3.8125,27.0,245,2,-0.140625,3.8125,27.0,245,2,-0.1328125,3.8125,27.0,245,2,-0.140625,3.8125,27.5,245,2,-0.15625,3.8125,27.0,245,2,-0.15625,3.8125,28.0,245,2,0,8231,0,3464688
2,1,3,204,50000,2,1,19.5,19.5,19.0,25.5,-26.0,-25.0,-30.5,-33.5,6.5,-7.5,0.04150390625,3.75,0.02685546875,3.3125,0.0390625,3.3125,0.609375,4.875,0.0,0.0,0.0,0.0,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,75199,361695,3956763,6686,79896,0,25416,167224,727,6280,1568118519,1568074534,171,2,31,0.453125,0.7734375,-0.0390625,0.4296875,0.0,0.0,0.0,0.125,0.125,1.75,1.75,1.625,-0.375,56,72,64,61,42,72,69,45,72,83,29900,4300,9900,-14100,29800,-18200,1300,12500,-16100,15900,357,46,23.0,42,6,0,46,12.5,42,2,1,0.046875,-3.125,1.9375,3.0625,0.0546875,3.1875,0.0,0.0,15,135786,135728,-0.0859375,3.8125,26.5,245,2,-0.078125,3.8125,26.5,245,2,-0.0625,3.8125,26.5,245,2,-0.0859375,3.8125,27.0,245,2,-0.0859375,3.8125,27.0,245,2,-0.09375,3.8125,27.5,245,2,-0.1328125,3.8125,27.0,245,2,-0.1171875,3.8125,27.5,245,2,0,8232,0,3464960
2,1,3,204,50000,2,1,19.5,19.0,18.5,26.0,-26.5,-24.5,-30.5,-33.0,6.5,-7.5,0.0419921875,3.75,0.02001953125,3.3125,0.0390625,3.3125,0.5390625,4.875,0.0,0.0,0.0,0.0,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,75219,361788,3957349,6686,79896,0,25416,167224,727,6281,1568118526,1568074534,171,2,31,0.453125,0.7734375,-0.03125,0.4375,0.0,-0.0078125,-0.0078125,1.75,-0.25,-2.0,2.0,1.625,-0.375,56,72,64,61,42,72,69,45,72,83,29900,4300,11000,-13000,26500,-16700,1300,12500,-16100,15900,283,46,23.0,49,6,0,46,12.5,49,2,1,0.015625,-0.9375,1.9375,3.0625,0.0546875,3.25,0.0,0.0,15,135786,135728,-0.078125,3.8125,26.5,245,2,-0.09375,3.8125,26.5,245,2,-0.0859375,3.8125,26.5,245,2,-0.078125,3.8125,27.0,245,2,-0.09375,3.8125,27.0,245,2,-0.078125,3.8125,27.5,245,2,-0.09375,3.8125,27.0,245,2,-0.09375,3.8125,27.5,245,2,0,8235,0,3467032
